time,open,high,low,close,tick_volume,volume,body,range,body_ratio,upper_wick,lower_wick
2026-02-18 12:45:00,1.18459,1.18467,1.18459,1.18465,0.0,0.0,5.999999999994898e-05,7.999999999985796e-05,0.7500000000006939,1.999999999990898e-05,0.0
2026-02-18 12:50:00,1.18463,1.18468,1.1845,1.18456,0.0,0.0,7.00000000000145e-05,0.00017999999999984695,0.38888888888930007,4.999999999988347e-05,5.999999999994898e-05
2026-02-18 12:55:00,1.18456,1.18472,1.18456,1.18468,0.0,0.0,0.00011999999999989797,0.00015999999999993797,0.749999999999653,4.0000000000040004e-05,0.0
2026-02-18 13:00:00,1.18467,1.18467,1.18425,1.18452,0.0,0.0,0.00014999999999987246,0.0004199999999998649,0.3571428571426683,0.0,0.00026999999999999247
2026-02-18 13:05:00,1.1845,1.18479,1.1845,1.18476,0.0,0.0,0.00025999999999992696,0.00028999999999990145,0.8965517241379838,2.999999999997449e-05,0.0
2026-02-18 13:10:00,1.18475,1.18479,1.18435,1.18437,0.0,0.0,0.00038000000000004697,0.00043999999999999595,0.8636363636364783,4.0000000000040004e-05,1.999999999990898e-05
2026-02-18 13:15:00,1.18437,1.18442,1.18428,1.18431,0.0,0.0,5.999999999994898e-05,0.000140000000000029,0.4285714285709754,5.0000000000105516e-05,2.999999999997449e-05
2026-02-18 13:20:00,1.18431,1.1844,1.18417,1.1844,0.0,0.0,8.999999999992347e-05,0.00022999999999995246,0.3913043478258351,0.0,0.000140000000000029
2026-02-18 13:25:00,1.18438,1.18455,1.18438,1.18455,0.0,0.0,0.00017000000000000348,0.00017000000000000348,1.0,0.0,0.0
2026-02-18 13:30:00,1.18452,1.18457,1.18439,1.1844,0.0,0.0,0.00012000000000012001,0.00017999999999984695,0.6666666666679002,4.999999999988347e-05,9.999999999843467e-06
2026-02-18 13:35:00,1.1844,1.18447,1.1844,1.18441,0.0,0.0,1.0000000000065512e-05,7.00000000000145e-05,0.14285714285804915,5.999999999994898e-05,0.0
2026-02-18 13:40:00,1.18441,1.18462,1.1844,1.18453,0.0,0.0,0.00012000000000012001,0.000220000000000109,0.5454545454548207,8.999999999992347e-05,1.0000000000065512e-05
2026-02-18 13:45:00,1.18451,1.18461,1.18451,1.1846,0.0,0.0,9.000000000014552e-05,9.999999999998899e-05,0.9000000000015543,9.999999999843467e-06,0.0
2026-02-18 13:50:00,1.18459,1.18469,1.18449,1.18464,0.0,0.0,4.999999999988347e-05,0.00019999999999997797,0.2499999999994449,5.0000000000105516e-05,9.999999999998899e-05
2026-02-18 13:55:00,1.18464,1.18465,1.18447,1.18453,0.0,0.0,0.00010999999999983245,0.000180000000000069,0.6111111111099461,1.0000000000065512e-05,6.000000000017103e-05
2026-02-18 14:00:00,1.18453,1.18464,1.18451,1.18464,0.0,0.0,0.00010999999999983245,0.00012999999999996348,0.8461538461527951,0.0,2.0000000000131024e-05
2026-02-18 14:05:00,1.18462,1.1847,1.18462,1.18464,0.0,0.0,1.999999999990898e-05,8.000000000008001e-05,0.24999999999861222,6.000000000017103e-05,0.0
2026-02-18 14:10:00,1.18462,1.18469,1.18455,1.18455,0.0,0.0,7.00000000000145e-05,0.000140000000000029,0.5,7.00000000000145e-05,0.0
2026-02-18 14:15:00,1.18456,1.18457,1.18444,1.18444,0.0,0.0,0.00012000000000012001,0.00012999999999996348,0.9230769230781055,9.999999999843467e-06,0.0
2026-02-18 14:20:00,1.18443,1.18456,1.18438,1.18456,0.0,0.0,0.00012999999999996348,0.000180000000000069,0.7222222222217425,0.0,5.0000000000105516e-05
2026-02-18 14:25:00,1.18454,1.18458,1.18449,1.18454,0.0,0.0,0.0,8.999999999992347e-05,0.0,4.0000000000040004e-05,4.999999999988347e-05
2026-02-18 14:30:00,1.18452,1.18457,1.18436,1.18436,0.0,0.0,0.00015999999999993797,0.00020999999999982144,0.7619047619051144,4.999999999988347e-05,0.0
2026-02-18 14:35:00,1.18436,1.18443,1.18436,1.18438,0.0,0.0,1.999999999990898e-05,7.00000000000145e-05,0.28571428571292623,5.0000000000105516e-05,0.0
2026-02-18 14:40:00,1.18438,1.18441,1.18429,1.18433,0.0,0.0,4.999999999988347e-05,0.00011999999999989797,0.4166666666660499,2.999999999997449e-05,4.0000000000040004e-05
2026-02-18 14:45:00,1.18431,1.18435,1.18417,1.18423,0.0,0.0,8.000000000008001e-05,0.000180000000000069,0.4444444444447186,4.0000000000040004e-05,5.999999999994898e-05
2026-02-18 14:50:00,1.18421,1.1843,1.18421,1.18424,0.0,0.0,2.999999999997449e-05,8.999999999992347e-05,0.3333333333333333,5.999999999994898e-05,0.0
2026-02-18 14:55:00,1.18425,1.18428,1.18418,1.18419,0.0,0.0,5.999999999994898e-05,9.999999999998899e-05,0.5999999999995559,2.999999999997449e-05,1.0000000000065512e-05
2026-02-18 15:00:00,1.18419,1.18421,1.18409,1.18413,0.0,0.0,6.000000000017103e-05,0.00011999999999989797,0.5000000000018504,1.999999999990898e-05,3.999999999981796e-05
2026-02-18 15:05:00,1.18411,1.18415,1.184,1.18402,0.0,0.0,8.999999999992347e-05,0.0001500000000000945,0.5999999999991118,4.0000000000040004e-05,2.0000000000131024e-05
2026-02-18 15:10:00,1.18399,1.18416,1.18399,1.18416,0.0,0.0,0.00017000000000000348,0.00017000000000000348,1.0,0.0,0.0
2026-02-18 15:15:00,1.18417,1.18431,1.18416,1.1843,0.0,0.0,0.00012999999999996348,0.00014999999999987246,0.8666666666671601,1.0000000000065512e-05,9.999999999843467e-06
2026-02-18 15:20:00,1.18431,1.18439,1.18423,1.18423,0.0,0.0,8.000000000008001e-05,0.00016000000000016001,0.5,8.000000000008001e-05,0.0
2026-02-18 15:25:00,1.18421,1.18426,1.18421,1.18424,0.0,0.0,2.999999999997449e-05,5.0000000000105516e-05,0.5999999999982236,2.0000000000131024e-05,0.0
2026-02-18 15:30:00,1.18423,1.18432,1.18418,1.18432,0.0,0.0,9.000000000014552e-05,0.000140000000000029,0.6428571428580492,0.0,4.999999999988347e-05
2026-02-18 15:35:00,1.18433,1.18439,1.18432,1.18437,0.0,0.0,3.999999999981796e-05,7.00000000000145e-05,0.5714285714258525,2.0000000000131024e-05,1.0000000000065512e-05
2026-02-18 15:40:00,1.18436,1.18441,1.18428,1.18431,0.0,0.0,5.0000000000105516e-05,0.00012999999999996348,0.38461538461630435,4.999999999988347e-05,2.999999999997449e-05
2026-02-18 15:45:00,1.18429,1.18434,1.18427,1.18427,0.0,0.0,2.0000000000131024e-05,7.00000000000145e-05,0.2857142857160983,4.999999999988347e-05,0.0
2026-02-18 15:50:00,1.18426,1.1843,1.18419,1.18424,0.0,0.0,2.0000000000131024e-05,0.00010999999999983245,0.18181818181964987,3.999999999981796e-05,4.999999999988347e-05
2026-02-18 15:55:00,1.18425,1.18429,1.18417,1.18421,0.0,0.0,4.0000000000040004e-05,0.00012000000000012001,0.3333333333333333,4.0000000000040004e-05,4.0000000000040004e-05
2026-02-18 16:00:00,1.18421,1.18433,1.1842,1.18429,0.0,0.0,8.000000000008001e-05,0.00013000000000018552,0.6153846153843526,4.0000000000040004e-05,1.0000000000065512e-05
2026-02-18 16:05:00,1.18426,1.18444,1.18426,1.18444,0.0,0.0,0.00017999999999984695,0.00017999999999984695,1.0,0.0,0.0
2026-02-18 16:10:00,1.18442,1.18456,1.18442,1.18453,0.0,0.0,0.0001100000000000545,0.000140000000000029,0.7857142857145123,2.999999999997449e-05,0.0
2026-02-18 16:15:00,1.18454,1.18456,1.1844,1.18443,0.0,0.0,0.00010999999999983245,0.00016000000000016001,0.6874999999982653,2.0000000000131024e-05,3.0000000000196536e-05
2026-02-18 16:20:00,1.18443,1.18449,1.18433,1.18449,0.0,0.0,5.999999999994898e-05,0.00015999999999993797,0.3749999999998265,0.0,9.999999999998899e-05
2026-02-18 16:25:00,1.18446,1.18451,1.18437,1.18442,0.0,0.0,4.0000000000040004e-05,0.000140000000000029,0.2857142857145123,4.999999999988347e-05,5.0000000000105516e-05
2026-02-18 16:30:00,1.18441,1.18447,1.1843,1.18436,0.0,0.0,4.999999999988347e-05,0.00017000000000000348,0.29411764705813204,5.999999999994898e-05,6.000000000017103e-05
2026-02-18 16:35:00,1.18437,1.18446,1.18435,1.18446,0.0,0.0,9.000000000014552e-05,0.0001100000000000545,0.8181818181827357,0.0,1.999999999990898e-05
2026-02-18 16:40:00,1.18443,1.18445,1.18428,1.18439,0.0,0.0,4.0000000000040004e-05,0.00017000000000000348,0.23529411764728933,1.999999999990898e-05,0.0001100000000000545
2026-02-18 16:45:00,1.18437,1.18442,1.18435,1.18437,0.0,0.0,0.0,7.00000000000145e-05,0.0,5.0000000000105516e-05,1.999999999990898e-05
2026-02-18 16:50:00,1.18435,1.18443,1.18435,1.18439,0.0,0.0,4.0000000000040004e-05,8.000000000008001e-05,0.5,4.0000000000040004e-05,0.0
2026-02-18 16:55:00,1.18441,1.18462,1.18438,1.18461,0.0,0.0,0.00019999999999997797,0.00024000000000001798,0.8333333333331792,1.0000000000065512e-05,2.999999999997449e-05
2026-02-18 17:00:00,1.18461,1.18469,1.18439,1.18447,0.0,0.0,0.000140000000000029,0.00029999999999996696,0.4666666666668147,8.000000000008001e-05,7.999999999985796e-05
2026-02-18 17:05:00,1.18444,1.18449,1.18434,1.18434,0.0,0.0,9.999999999998899e-05,0.0001500000000000945,0.6666666666661732,5.0000000000105516e-05,0.0
2026-02-18 17:10:00,1.18434,1.18436,1.18405,1.18418,0.0,0.0,0.00015999999999993797,0.00031000000000003247,0.5161290322578104,2.0000000000131024e-05,0.00012999999999996348
2026-02-18 17:15:00,1.18419,1.18428,1.18417,1.18427,0.0,0.0,7.999999999985796e-05,0.0001100000000000545,0.7272727272710757,1.0000000000065512e-05,2.0000000000131024e-05
2026-02-18 17:20:00,1.18427,1.18441,1.18427,1.18435,0.0,0.0,8.000000000008001e-05,0.000140000000000029,0.5714285714290246,5.999999999994898e-05,0.0
2026-02-18 17:25:00,1.18432,1.18442,1.18431,1.1844,0.0,0.0,7.999999999985796e-05,0.0001100000000000545,0.7272727272710757,2.0000000000131024e-05,1.0000000000065512e-05
2026-02-18 17:30:00,1.18438,1.18448,1.18434,1.18436,0.0,0.0,1.999999999990898e-05,0.000140000000000029,0.14285714285646312,9.999999999998899e-05,2.0000000000131024e-05
2026-02-18 17:35:00,1.18437,1.1844,1.18431,1.18432,0.0,0.0,4.999999999988347e-05,8.999999999992347e-05,0.5555555555547331,2.999999999997449e-05,1.0000000000065512e-05
2026-02-18 17:40:00,1.18432,1.18449,1.18432,1.18439,0.0,0.0,7.00000000000145e-05,0.00017000000000000348,0.41176470588242975,9.999999999998899e-05,0.0
2026-02-18 17:45:00,1.18436,1.18451,1.18436,1.18449,0.0,0.0,0.00012999999999996348,0.00014999999999987246,0.8666666666671601,1.999999999990898e-05,0.0
2026-02-18 17:50:00,1.18448,1.18457,1.18438,1.1844,0.0,0.0,8.000000000008001e-05,0.00018999999999991246,0.42105263157956246,8.999999999992347e-05,1.999999999990898e-05
2026-02-18 17:55:00,1.18441,1.18458,1.18439,1.18458,0.0,0.0,0.00017000000000000348,0.00018999999999991246,0.8947368421056937,0.0,1.999999999990898e-05
2026-02-18 18:00:00,1.18456,1.1847,1.18445,1.18453,0.0,0.0,2.999999999997449e-05,0.0002500000000000835,0.11999999999985789,0.000140000000000029,8.000000000008001e-05
2026-02-18 18:05:00,1.1845,1.18456,1.18438,1.18438,0.0,0.0,0.00012000000000012001,0.000180000000000069,0.6666666666670779,5.999999999994898e-05,0.0
2026-02-18 18:10:00,1.18438,1.18439,1.18395,1.18401,0.0,0.0,0.00036999999999998145,0.00043999999999999595,0.8409090909090565,1.0000000000065512e-05,5.999999999994898e-05
2026-02-18 18:15:00,1.184,1.184,1.18368,1.18369,0.0,0.0,0.00031000000000003247,0.00031999999999987594,0.9687500000004771,0.0,9.999999999843467e-06
2026-02-18 18:20:00,1.18368,1.18377,1.18364,1.18372,0.0,0.0,4.0000000000040004e-05,0.00012999999999996348,0.30769230769270184,4.999999999988347e-05,4.0000000000040004e-05
2026-02-18 18:25:00,1.18369,1.18385,1.18365,1.18365,0.0,0.0,3.999999999981796e-05,0.00019999999999997797,0.19999999999911183,0.00016000000000016001,0.0
2026-02-18 18:30:00,1.18366,1.18368,1.18348,1.18368,0.0,0.0,2.0000000000131024e-05,0.00019999999999997797,0.10000000000066614,0.0,0.00017999999999984695
2026-02-18 18:35:00,1.18369,1.18377,1.18354,1.18362,0.0,0.0,7.00000000000145e-05,0.00022999999999995246,0.30434782608708244,8.000000000008001e-05,7.999999999985796e-05
2026-02-18 18:40:00,1.1836,1.18364,1.18338,1.18353,0.0,0.0,7.00000000000145e-05,0.00025999999999992696,0.2692307692309006,4.0000000000040004e-05,0.00014999999999987246
2026-02-18 18:45:00,1.18351,1.18356,1.18342,1.18343,0.0,0.0,8.000000000008001e-05,0.000140000000000029,0.5714285714290246,4.999999999988347e-05,1.0000000000065512e-05
2026-02-18 18:50:00,1.18342,1.18345,1.18338,1.18342,0.0,0.0,0.0,6.999999999979245e-05,0.0,2.999999999997449e-05,3.999999999981796e-05
2026-02-18 18:55:00,1.18346,1.18379,1.18341,1.1835,0.0,0.0,4.0000000000040004e-05,0.0003799999999998249,0.10526315789489062,0.00028999999999990145,4.999999999988347e-05
2026-02-18 19:00:00,1.18348,1.18376,1.18348,1.18354,0.0,0.0,5.999999999994898e-05,0.00027999999999983594,0.21428571428565765,0.00021999999999988695,0.0
2026-02-18 19:05:00,1.18354,1.18357,1.18325,1.18336,0.0,0.0,0.000180000000000069,0.000320000000000098,0.5625000000000434,2.999999999997449e-05,0.0001100000000000545
2026-02-18 19:10:00,1.18336,1.1837,1.18336,1.18366,0.0,0.0,0.00029999999999996696,0.00034000000000000696,0.8823529411763553,4.0000000000040004e-05,0.0
2026-02-18 19:15:00,1.18366,1.18376,1.18365,1.18367,0.0,0.0,1.0000000000065512e-05,0.00010999999999983245,0.09090909090982494,8.999999999992347e-05,9.999999999843467e-06
2026-02-18 19:20:00,1.18365,1.18378,1.18339,1.18339,0.0,0.0,0.000260000000000149,0.0003900000000001125,0.6666666666668565,0.00012999999999996348,0.0
2026-02-18 19:25:00,1.18339,1.18352,1.18315,1.18352,0.0,0.0,0.00012999999999996348,0.00036999999999998145,0.35135135135127027,0.0,0.00024000000000001798
2026-02-18 19:30:00,1.18352,1.18366,1.18352,1.18362,0.0,0.0,9.999999999998899e-05,0.000140000000000029,0.7142857142854877,4.0000000000040004e-05,0.0
2026-02-18 19:35:00,1.18362,1.18366,1.18344,1.18346,0.0,0.0,0.00015999999999993797,0.00021999999999988695,0.727272727272819,4.0000000000040004e-05,1.999999999990898e-05
2026-02-18 19:40:00,1.18344,1.18347,1.18308,1.1831,0.0,0.0,0.00034000000000000696,0.0003900000000001125,0.8717948717946382,2.999999999997449e-05,2.0000000000131024e-05
2026-02-18 19:45:00,1.18309,1.18321,1.18293,1.18314,0.0,0.0,5.0000000000105516e-05,0.000280000000000058,0.17857142857176844,7.00000000000145e-05,0.00015999999999993797
2026-02-18 19:50:00,1.18314,1.18318,1.18301,1.18314,0.0,0.0,0.0,0.00017000000000000348,0.0,3.999999999981796e-05,0.00013000000000018552
2026-02-18 19:55:00,1.18313,1.18327,1.18308,1.18319,0.0,0.0,5.999999999994898e-05,0.0001900000000001345,0.31578947368371846,8.000000000008001e-05,5.0000000000105516e-05
2026-02-18 20:00:00,1.18317,1.18353,1.18312,1.18348,0.0,0.0,0.00031000000000003247,0.00041000000000002146,0.7560975609756494,4.999999999988347e-05,5.0000000000105516e-05
2026-02-18 20:05:00,1.18346,1.18373,1.18341,1.18373,0.0,0.0,0.00026999999999999247,0.00031999999999987594,0.8437500000003035,0.0,4.999999999988347e-05
2026-02-18 20:10:00,1.18374,1.18383,1.18351,1.18353,0.0,0.0,0.00021000000000004349,0.00031999999999987594,0.6562500000003904,8.999999999992347e-05,1.999999999990898e-05
2026-02-18 20:15:00,1.18354,1.18361,1.18335,1.1834,0.0,0.0,0.000140000000000029,0.000260000000000149,0.5384615384613414,7.00000000000145e-05,5.0000000000105516e-05
2026-02-18 20:20:00,1.18337,1.18355,1.18337,1.18355,0.0,0.0,0.000180000000000069,0.000180000000000069,1.0,0.0,0.0
2026-02-18 20:25:00,1.18353,1.18358,1.18343,1.18346,0.0,0.0,7.00000000000145e-05,0.0001500000000000945,0.4666666666664693,5.0000000000105516e-05,2.999999999997449e-05
2026-02-18 20:30:00,1.18347,1.18352,1.18342,1.18348,0.0,0.0,1.0000000000065512e-05,9.999999999998899e-05,0.10000000000066614,3.999999999981796e-05,5.0000000000105516e-05
2026-02-18 20:35:00,1.18348,1.18351,1.18342,1.18344,0.0,0.0,4.0000000000040004e-05,9.000000000014552e-05,0.4444444444441703,2.999999999997449e-05,2.0000000000131024e-05
2026-02-18 20:40:00,1.18342,1.18345,1.18301,1.18305,0.0,0.0,0.00036999999999998145,0.00043999999999999595,0.8409090909090565,2.999999999997449e-05,4.0000000000040004e-05
2026-02-18 20:45:00,1.183,1.18337,1.183,1.18337,0.0,0.0,0.00036999999999998145,0.00036999999999998145,1.0,0.0,0.0
2026-02-18 20:50:00,1.18338,1.18373,1.18337,1.1837,0.0,0.0,0.00031999999999987594,0.00035999999999991594,0.8888888888887518,2.999999999997449e-05,1.0000000000065512e-05
2026-02-18 20:55:00,1.1837,1.18381,1.18367,1.18368,0.0,0.0,1.999999999990898e-05,0.000140000000000029,0.14285714285646312,0.0001100000000000545,1.0000000000065512e-05
2026-02-18 21:00:00,1.18366,1.18377,1.18363,1.18374,0.0,0.0,8.000000000008001e-05,0.000140000000000029,0.5714285714290246,2.999999999997449e-05,2.999999999997449e-05
2026-02-18 21:05:00,1.1837,1.18406,1.1837,1.18393,0.0,0.0,0.00022999999999995246,0.00035999999999991594,0.638888888888906,0.00012999999999996348,0.0
2026-02-18 21:10:00,1.18394,1.18404,1.18391,1.18395,0.0,0.0,1.0000000000065512e-05,0.00012999999999996348,0.07692307692360248,8.999999999992347e-05,2.999999999997449e-05
2026-02-18 21:15:00,1.18395,1.18396,1.18386,1.18389,0.0,0.0,5.999999999994898e-05,9.999999999998899e-05,0.5999999999995559,9.999999999843467e-06,3.0000000000196536e-05
2026-02-18 21:20:00,1.18387,1.18407,1.18386,1.18406,0.0,0.0,0.00018999999999991246,0.00021000000000004349,0.9047619047613006,1.0000000000065512e-05,1.0000000000065512e-05
2026-02-18 21:25:00,1.18404,1.18411,1.18397,1.18398,0.0,0.0,5.999999999994898e-05,0.000140000000000029,0.4285714285709754,7.00000000000145e-05,1.0000000000065512e-05
2026-02-18 21:30:00,1.18399,1.18399,1.18347,1.18362,0.0,0.0,0.0003700000000002035,0.000520000000000076,0.711538461538749,0.0,0.00014999999999987246
2026-02-18 21:35:00,1.18358,1.18362,1.18338,1.18349,0.0,0.0,9.000000000014552e-05,0.00023999999999979593,0.3750000000009252,3.999999999981796e-05,0.00010999999999983245
2026-02-18 21:40:00,1.18347,1.18351,1.18329,1.18341,0.0,0.0,5.999999999994898e-05,0.000220000000000109,0.2727272727269057,4.0000000000040004e-05,0.00012000000000012001
2026-02-18 21:45:00,1.18339,1.18362,1.18339,1.18358,0.0,0.0,0.0001900000000001345,0.00022999999999995246,0.8260869565224946,3.999999999981796e-05,0.0
2026-02-18 21:50:00,1.18359,1.18359,1.18349,1.18351,0.0,0.0,7.999999999985796e-05,9.999999999998899e-05,0.7999999999986678,0.0,2.0000000000131024e-05
2026-02-18 21:55:00,1.18351,1.18353,1.18304,1.18323,0.0,0.0,0.000280000000000058,0.0004899999999998794,0.5714285714288304,1.999999999990898e-05,0.00018999999999991246
2026-02-18 22:00:00,1.1832,1.18325,1.18316,1.18324,0.0,0.0,4.0000000000040004e-05,8.999999999992347e-05,0.4444444444452668,9.999999999843467e-06,4.0000000000040004e-05
2026-02-18 22:05:00,1.18323,1.18327,1.18317,1.1832,0.0,0.0,2.999999999997449e-05,9.999999999998899e-05,0.29999999999977794,4.0000000000040004e-05,2.999999999997449e-05
2026-02-18 22:10:00,1.18321,1.18329,1.1832,1.18326,0.0,0.0,4.999999999988347e-05,8.999999999992347e-05,0.5555555555547331,2.999999999997449e-05,1.0000000000065512e-05
2026-02-18 22:15:00,1.18325,1.18341,1.18309,1.18336,0.0,0.0,0.0001100000000000545,0.000320000000000098,0.34375000000006506,5.0000000000105516e-05,0.00015999999999993797
2026-02-18 22:20:00,1.18333,1.18338,1.18318,1.18322,0.0,0.0,0.0001100000000000545,0.00020000000000020002,0.5499999999997225,5.0000000000105516e-05,4.0000000000040004e-05
2026-02-18 22:25:00,1.1832,1.18324,1.18314,1.1832,0.0,0.0,0.0,9.999999999998899e-05,0.0,4.0000000000040004e-05,5.999999999994898e-05
2026-02-18 22:30:00,1.18322,1.18349,1.18319,1.18348,0.0,0.0,0.000260000000000149,0.00029999999999996696,0.8666666666672588,9.999999999843467e-06,2.999999999997449e-05
2026-02-18 22:35:00,1.18347,1.1835,1.18331,1.18344,0.0,0.0,2.999999999997449e-05,0.00018999999999991246,0.15789473684204375,2.999999999997449e-05,0.00012999999999996348
2026-02-18 22:40:00,1.1834,1.18351,1.1834,1.18349,0.0,0.0,8.999999999992347e-05,0.0001100000000000545,0.8181818181807171,2.0000000000131024e-05,0.0
2026-02-18 22:45:00,1.18349,1.18378,1.18339,1.18361,0.0,0.0,0.00012000000000012001,0.0003900000000001125,0.30769230769252665,0.00017000000000000348,9.999999999998899e-05
2026-02-18 22:50:00,1.18363,1.18376,1.18348,1.18353,0.0,0.0,9.999999999998899e-05,0.00027999999999983594,0.35714285714302707,0.00012999999999996348,4.999999999988347e-05
2026-02-18 22:55:00,1.18353,1.1836,1.18332,1.1835,0.0,0.0,2.999999999997449e-05,0.000280000000000058,0.10714285714274385,7.00000000000145e-05,0.000180000000000069
2026-02-18 23:00:00,1.18346,1.18364,1.18346,1.18359,0.0,0.0,0.00012999999999996348,0.000180000000000069,0.7222222222217425,5.0000000000105516e-05,0.0
2026-02-18 23:05:00,1.18359,1.18361,1.18345,1.1836,0.0,0.0,1.0000000000065512e-05,0.00016000000000016001,0.06250000000034694,1.0000000000065512e-05,0.000140000000000029
2026-02-18 23:10:00,1.18361,1.1838,1.18359,1.18371,0.0,0.0,9.999999999998899e-05,0.00021000000000004349,0.4761904761903251,8.999999999992347e-05,2.0000000000131024e-05
2026-02-18 23:15:00,1.1837,1.184,1.1837,1.18394,0.0,0.0,0.00024000000000001798,0.00029999999999996696,0.800000000000148,5.999999999994898e-05,0.0
2026-02-18 23:20:00,1.18392,1.18414,1.18386,1.1841,0.0,0.0,0.00017999999999984695,0.000280000000000058,0.6428571428564631,4.0000000000040004e-05,6.000000000017103e-05
2026-02-18 23:25:00,1.18409,1.18422,1.18399,1.18421,0.0,0.0,0.00011999999999989797,0.00022999999999995246,0.5217391304344469,1.0000000000065512e-05,9.999999999998899e-05
2026-02-18 23:30:00,1.18423,1.18441,1.1841,1.18441,0.0,0.0,0.000180000000000069,0.00031000000000003247,0.5806451612904843,0.0,0.00012999999999996348
2026-02-18 23:35:00,1.18441,1.18468,1.18441,1.18461,0.0,0.0,0.00019999999999997797,0.00026999999999999247,0.7407407407406799,7.00000000000145e-05,0.0
2026-02-18 23:40:00,1.18459,1.18464,1.18449,1.1845,0.0,0.0,8.999999999992347e-05,0.00014999999999987246,0.6,4.999999999988347e-05,1.0000000000065512e-05
2026-02-18 23:45:00,1.1845,1.18452,1.18415,1.18426,0.0,0.0,0.00024000000000001798,0.00036999999999998145,0.6486486486487297,1.999999999990898e-05,0.0001100000000000545
2026-02-18 23:50:00,1.18428,1.18435,1.18396,1.18399,0.0,0.0,0.00028999999999990145,0.0003900000000001125,0.7435897435892764,7.00000000000145e-05,3.0000000000196536e-05
2026-02-18 23:55:00,1.18397,1.18418,1.18392,1.18411,0.0,0.0,0.000140000000000029,0.00025999999999992696,0.5384615384618012,7.00000000000145e-05,4.999999999988347e-05
2026-02-19 00:00:00,1.18408,1.18457,1.18406,1.18444,0.0,0.0,0.00035999999999991594,0.0005100000000000104,0.7058823529409972,0.00012999999999996348,2.0000000000131024e-05
2026-02-19 00:05:00,1.18443,1.1849,1.18443,1.18473,0.0,0.0,0.00029999999999996696,0.00046999999999997044,0.6382978723403954,0.00017000000000000348,0.0
2026-02-19 00:10:00,1.1847,1.18472,1.18441,1.18442,0.0,0.0,0.000280000000000058,0.00031000000000003247,0.9032258064517054,1.999999999990898e-05,1.0000000000065512e-05
2026-02-19 00:15:00,1.18441,1.18462,1.18441,1.18455,0.0,0.0,0.000140000000000029,0.00021000000000004349,0.6666666666666666,7.00000000000145e-05,0.0
2026-02-19 00:20:00,1.18453,1.18457,1.18419,1.18419,0.0,0.0,0.00034000000000000696,0.0003799999999998249,0.8947368421056937,3.999999999981796e-05,0.0
